EAR_TAG,sampleDate,ExtractionID,qPCR_Plate,qPCR_RunDate,qPCR_Row,TelomereLength,IntegrityGel_score,ANIMAL_ID,GENETIC_GROUP,FEED_GROUP,DOB,YearS_DOB,BirthYear,TEL_sampleNO,AGE_D,AGE_W,AGE_M,AGE_Group,VarianceGroup,AGE_Y
204046,23/03/2012,903,14,11/12/2015,A,1.147794352,1,010000001197086311F,C,2,29/10/2010,20102,2010,2,511,73,17,2,2,1
303543,29/03/2011,644,10,14/12/2015,E,1.041456952,1,010000001177101311F,C,1,12/10/2009,20092,2009,2,533,76,17,2,2,1
304040,23/03/2012,966,15,14/12/2015,E,1.013764867,1,010000001196838111F,S,2,24/10/2010,20102,2010,2,516,74,17,2,2,1
304054,23/03/2012,493,7,05/11/2015,E,1.147804502,1,010000001198999811F,S,1,04/11/2010,20102,2010,2,505,72,17,2,2,1
403544,28/03/2011,1238,20,17/12/2015,E,0.957451652,1,DUMMYHUK3318F,S,NULL,13/10/2009,20092,2009,2,531,76,17,2,2,1
404055,23/03/2012,1183,19,16/12/2015,G,1.201331318,1,010000001199000311F,C,NULL,05/11/2010,20102,2010,2,504,72,17,2,2,1
504042,23/03/2012,837,13,14/12/2015,A,1.064628618,1,010000001197085511F,C,2,26/10/2010,20102,2010,2,514,73,17,2,2,1
603077,16/03/2010,1246,20,17/12/2015,E,0.918121171,1,010000001157817711F,C,1,13/10/2008,20082,2008,2,519,74,17,2,2,1
603084,16/03/2010,391,6,05/11/2015,G,1.344860933,1,010000001159336211F,C,2,25/10/2008,20082,2008,2,507,72,17,2,2,1
604050,23/03/2012,133,2,02/11/2015,C,1.148519047,1,010000001197086511F,S,2,31/10/2010,20102,2010,2,509,73,17,2,2,1
703078,16/03/2010,569,9,06/11/2015,B,1.24620575,1,010000001158276611F,C,2,15/10/2008,20082,2008,2,517,74,17,2,2,1
704030,23/03/2012,1386,23,18/12/2015,D,0.908525579,1,DUMMYHUK3503F,C,NULL,11/10/2010,20102,2010,2,529,76,17,2,2,1
704492,07/03/2013,951,15,14/12/2015,F,1.455900137,1,010000001215797811F,C,NULL,19/10/2011,20112,2011,2,505,72,17,2,2,1
103065,16/03/2010,1027,17,15/12/2015,A,1.284008824,1,010000001160217211F,C,1,18/09/2008,20081,2008,2,544,78,18,2,2,1
103499,28/03/2011,239,3,02/11/2015,A,0.954960135,1,010000001175982011F,C,2,19/09/2009,20091,2009,2,555,79,18,2,2,2
103996,23/03/2012,1150,19,16/12/2015,H,1.250408159,1,010000001195361011F,C,NULL,28/09/2010,20101,2010,3,542,77,18,2,2,1
104465,07/03/2013,180,2,02/11/2015,A,1.197592145,1,DUMMYHUK3694F,C,NULL,15/09/2011,20111,2011,2,539,77,18,2,2,1
104997,03/04/2014,80,1,22/10/2015,G,1.060494833,1,DUMMYHUK3948F,S,1,06/10/2012,20122,2012,2,544,78,18,2,2,1
203535,30/03/2011,1257,20,17/12/2015,H,1.13052266,1,010000001176068011F,C,NULL,28/09/2009,20091,2009,2,548,78,18,2,2,2
203990,23/03/2012,822,13,14/12/2015,A,1.052175433,1,010000001194928111F,S,1,17/09/2010,20101,2010,3,553,79,18,2,2,2
303060,16/03/2010,633,10,14/12/2015,B,1.087239469,1,010000001155984411F,C,NULL,11/09/2008,20081,2008,2,551,79,18,2,2,2
304418,07/03/2013,1057,17,15/12/2015,F,1.077753859,1,010000001212781311F,S,2,27/08/2011,20111,2011,2,558,80,18,2,2,2
403537,28/03/2011,854,13,14/12/2015,H,1.028319077,1,010000001177100911F,S,2,05/10/2009,20092,2009,2,539,77,18,2,2,1
403978,23/03/2012,642,10,14/12/2015,C,0.899621375,1,010000001194067111F,S,2,09/09/2010,20101,2010,3,561,80,18,2,2,2
404461,07/03/2013,375,5,05/11/2015,H,0.765979731,1,010000001213382411F,C,1,10/09/2011,20111,2011,2,544,78,18,2,2,1
503062,16/03/2010,740,12,12/12/2015,A,1.21734212,1,010000001155984911F,S,2,14/09/2008,20081,2008,2,548,78,18,2,2,2
503531,28/03/2011,99,1,22/10/2015,B,1.232925047,1,010000001176067511F,S,2,25/09/2009,20091,2009,3,549,78,18,2,2,2
504931,25/03/2014,583,9,06/11/2015,H,1.028214259,1,DUMMYHUK3916F,C,NULL,08/09/2012,20121,2012,2,563,80,18,2,2,2
504980,03/04/2014,1250,20,17/12/2015,A,1.260019705,1,DUMMYHUK3933F,C,2,18/09/2012,20121,2012,2,562,80,18,2,2,2
603994,23/03/2012,155,2,02/11/2015,H,0.759996377,1,010000001195360311F,C,2,24/09/2010,20101,2010,3,546,78,18,2,2,1
703057,16/03/2010,1337,22,17/12/2015,E,1.025312824,1,010000001155984011F,S,2,10/09/2008,20081,2008,2,552,79,18,2,2,2
703064,16/03/2010,491,7,05/11/2015,C,1.064093344,1,010000001156571211F,C,2,18/09/2008,20081,2008,2,544,78,18,2,2,1
703995,23/03/2012,530,23,18/12/2015,G,1.011678166,1,010000001195360611F,C,1,26/09/2010,20101,2010,3,544,78,18,2,2,1
203514,28/03/2011,948,15,14/12/2015,C,1.0567059,1,010000001174019411F,S,1,25/08/2009,20091,2009,3,580,83,19,2,2,2
203521,28/03/2011,184,2,02/11/2015,E,1.29918867,1,010000001174450111F,S,1,01/09/2009,20091,2009,3,573,82,19,2,2,2
203899,29/02/2012,357,5,05/11/2015,F,0.734854889,1,010000001191803811F,C,1,31/07/2010,20101,2010,3,578,83,19,2,2,2
303508,28/03/2011,306,4,02/11/2015,E,1.26344886,1,010000001173590011F,S,2,14/08/2009,20091,2009,3,591,84,19,2,2,2
303522,29/03/2011,744,12,12/12/2015,E,0.955485584,1,010000001174450311F,S,2,02/09/2009,20091,2009,3,573,82,19,2,2,2
304404,07/03/2013,603,9,06/11/2015,E,1.131558582,1,010000001211416511F,S,2,09/08/2011,20111,2011,3,576,82,19,2,2,2
403516,30/03/2011,1289,21,17/12/2015,G,1.254023402,1,010000001174019511F,S,2,25/08/2009,20091,2009,3,582,83,19,2,2,2
403929,23/03/2012,421,6,05/11/2015,F,1.017272832,1,010000001193023711F,S,1,19/08/2010,20101,2010,3,582,83,19,2,2,2
403936,23/03/2012,1211,20,17/12/2015,A,0.770973862,1,010000001193755411F,C,2,31/08/2010,20101,2010,3,570,81,19,2,2,2
403943,23/03/2012,560,8,06/11/2015,C,1.477987743,1,010000001193755811F,C,1,03/09/2010,20101,2010,3,567,81,19,2,2,2
404405,07/03/2013,202,24,04/01/2016,C,1.08842099,1,010000001211416611F,C,1,10/08/2011,20111,2011,3,575,82,19,2,2,2
404909,03/04/2014,222,3,02/11/2015,A,1.06177758,1,DUMMYHUK3898F,S,NULL,20/08/2012,20121,2012,3,591,84,19,2,2,2
503517,28/03/2011,217,3,02/11/2015,D,1.078690105,1,010000001174449611F,C,2,27/08/2009,20091,2009,3,578,83,19,2,2,2
504406,07/03/2013,92,1,22/10/2015,C,1.175581809,1,010000001211416811F,C,1,10/08/2011,20111,2011,3,575,82,19,2,2,2
504924,03/04/2014,387,6,05/11/2015,C,1.197287529,1,DUMMYHUK3912F,C,NULL,02/09/2012,20121,2012,2,578,83,19,2,2,2
504938,03/04/2014,861,25,17/02/2016,H,1.180393571,1,DUMMYHUK3926F,C,1,12/09/2012,20121,2012,2,568,81,19,2,2,2
603924,27/03/2012,683,11,12/12/2015,D,0.941841702,1,010000001192356111F,S,1,13/08/2010,20101,2010,3,592,85,19,2,2,2
603938,23/03/2012,1008,16,15/12/2015,G,0.924776213,1,010000001193755711F,S,2,01/09/2010,20101,2010,3,569,81,19,2,2,2
603945,23/03/2012,742,12,12/12/2015,C,1.254134826,1,010000001194067011F,C,2,04/09/2010,20101,2010,3,566,81,19,2,2,2
604407,07/03/2013,528,8,06/11/2015,G,1.064250628,1,010000001211417011F,S,2,10/08/2011,20111,2011,3,575,82,19,2,2,2
703512,29/03/2011,1346,22,17/12/2015,D,0.797286483,1,010000001173590511F,C,2,19/08/2009,20091,2009,3,587,84,19,2,2,2
703519,29/03/2011,1216,20,17/12/2015,F,0.942285173,1,010000001174449811F,S,1,28/08/2009,20091,2009,3,578,83,19,2,2,2
704373,07/03/2013,275,4,02/11/2015,E,0.862040176,1,010000001210776511F,C,1,23/07/2011,20111,2011,3,593,85,19,2,2,2
704919,28/03/2014,841,13,14/12/2015,D,0.894348229,1,DUMMYHUK3908F,C,1,26/08/2012,20121,2012,2,579,83,19,2,2,2
103506,29/03/2011,1275,21,17/12/2015,A,1.117279099,1,010000001173439711F,S,2,10/08/2009,20091,2009,3,596,85,20,2,2,2
104353,13/03/2013,1015,16,15/12/2015,F,0.944029542,1,010000001209437311F,C,2,03/07/2011,20111,2011,3,619,88,20,2,2,2
204347,07/03/2013,1376,23,18/12/2015,B,1.288828803,1,010000001209212011F,S,2,24/06/2011,20111,2011,3,622,89,20,2,2,2
204354,07/03/2013,981,16,15/12/2015,C,1.039138868,1,010000001209437511F,C,1,03/07/2011,20111,2011,3,613,88,20,2,2,2
303893,23/03/2012,980,16,15/12/2015,B,0.909640855,1,010000001191543711F,C,2,27/07/2010,20101,2010,3,605,86,20,2,2,2
304348,13/03/2013,1123,18,16/12/2015,G,1.240577163,1,010000001209212311F,S,1,27/06/2011,20111,2011,3,625,89,20,2,2,2
304355,07/03/2013,209,24,04/01/2016,A,0.87002636,1,010000001209880411F,S,1,08/07/2011,20111,2011,3,608,87,20,2,2,2
304901,03/04/2014,427,6,05/11/2015,D,0.711132647,1,DUMMYHUK3890F,C,NULL,13/08/2012,20121,2012,3,598,85,20,2,2,2
403887,27/03/2012,753,12,12/12/2015,F,0.915171847,1,010000001191397511F,S,2,22/07/2010,20101,2010,3,614,88,20,2,2,2
403894,27/03/2012,1218,20,17/12/2015,H,1.003487429,1,010000001191543911F,C,NULL,27/07/2010,20101,2010,3,609,87,20,2,2,2
404356,07/03/2013,1084,17,15/12/2015,A,1.16175742,1,010000001209880511F,S,1,09/07/2011,20111,2011,3,607,87,20,2,2,2
404370,07/03/2013,1137,18,16/12/2015,E,1.288719939,1,010000001210776411F,S,1,20/07/2011,20111,2011,3,596,85,20,2,2,2
404860,28/03/2014,379,5,05/11/2015,D,0.939768637,1,010000001230180311F,S,2,27/07/2012,20121,2012,3,609,87,20,2,2,2
503440,28/03/2011,251,3,02/11/2015,F,0.918586823,1,010000001171928711F,C,1,18/07/2009,20091,2009,3,618,88,20,2,2,2
503503,28/03/2011,409,6,05/11/2015,A,1.072948432,1,010000001173439011F,C,2,07/08/2009,20091,2009,3,598,85,20,2,2,2
503895,27/03/2012,112,1,22/10/2015,F,1.083544615,1,010000001191544011F,C,1,27/07/2010,20101,2010,3,609,87,20,2,2,2
503951,23/03/2012,1116,18,16/12/2015,H,1.015811506,1,010000001191804011F,S,1,02/08/2010,20101,2010,3,599,86,20,2,2,2
504364,07/03/2013,689,11,12/12/2015,A,0.809794382,1,010000001210115911F,S,2,16/07/2011,20111,2011,3,600,86,20,2,2,2
603434,28/03/2011,1024,16,15/12/2015,G,1.118126473,1,010000001171720211F,S,2,11/07/2009,20091,2009,3,625,89,20,2,2,2
603861,29/02/2012,534,23,18/12/2015,H,0.831210528,1,010000001189620211F,C,2,16/06/2010,20101,2010,3,623,89,20,2,2,2
604351,13/03/2013,1125,18,16/12/2015,A,1.13238364,1,010000001209434511F,S,1,03/07/2011,20111,2011,3,619,88,20,2,2,2
604365,13/03/2013,514,8,06/11/2015,A,0.903777142,1,010000001210116111F,C,1,17/07/2011,20111,2011,3,605,86,20,2,2,2
703876,27/03/2012,1367,22,17/12/2015,B,1.330763087,1,010000001191332211F,C,2,12/07/2010,20101,2010,3,624,89,20,2,2,2
103429,28/03/2011,862,14,11/12/2015,G,1.24840858,1,010000001170969411F,C,1,29/06/2009,20091,2009,3,637,91,21,2,2,2
104290,07/03/2013,469,7,05/11/2015,F,1.044368461,1,010000001207666711F,C,2,24/05/2011,20111,2011,3,653,93,21,2,2,2
203423,28/03/2011,568,9,06/11/2015,A,1.278984093,1,DUMMYHUK3270F,S,NULL,24/06/2009,20091,2009,3,642,92,21,2,2,2
203430,28/03/2011,863,14,11/12/2015,H,1.154225371,1,010000001171653011F,S,2,04/07/2009,20091,2009,3,632,90,21,2,2,2
203864,27/03/2012,601,9,06/11/2015,C,0.992897109,1,010000001190950411F,S,2,22/06/2010,20101,2010,3,644,92,21,2,2,2
204830,25/03/2014,101,1,22/10/2015,D,1.008644344,1,010000001228448311F,S,2,23/06/2012,20121,2012,3,640,91,21,2,2,2
303417,28/03/2011,159,2,02/11/2015,D,0.939829278,1,010000001170391011F,C,1,15/06/2009,20091,2009,3,651,93,21,2,2,2
303424,28/03/2011,751,12,12/12/2015,D,0.859330454,1,010000001170968211F,C,2,24/06/2009,20091,2009,3,642,92,21,2,2,2
303872,27/03/2012,647,10,14/12/2015,H,0.921042707,1,010000001191332111F,S,1,06/07/2010,20101,2010,3,630,90,21,2,2,2
403425,28/03/2011,1215,20,17/12/2015,E,0.982411727,1,010000001170968511F,C,NULL,27/06/2009,20091,2009,3,639,91,21,2,2,2
403432,29/03/2011,1159,19,16/12/2015,A,1.013330713,1,010000001171653711F,C,2,08/07/2009,20091,2009,3,629,90,21,2,2,2
403831,21/02/2012,865,14,11/12/2015,B,1.167321079,1,010000001188110511F,S,1,12/05/2010,20101,2010,3,650,93,21,2,2,2
404811,07/03/2014,291,4,02/11/2015,E,0.9133121,1,DUMMYHUK3837F,C,NULL,04/06/2012,20121,2012,3,641,92,21,2,2,2
503853,14/03/2012,1228,20,17/12/2015,B,0.88552548,1,010000001188997211F,C,NULL,30/05/2010,20101,2010,3,654,93,21,2,2,2
503867,23/03/2012,1242,20,17/12/2015,A,1.049884181,1,010000001190950611F,C,NULL,29/06/2010,20101,2010,3,633,90,21,2,2,2
504343,07/03/2013,887,14,11/12/2015,A,0.888449562,1,010000001208860311F,S,1,19/06/2011,20111,2011,3,627,90,21,2,2,2
604295,07/03/2013,1079,17,15/12/2015,D,1.579769039,1,010000001207796911F,C,2,26/05/2011,20111,2011,3,651,93,21,2,2,2
604330,13/03/2013,875,14,11/12/2015,D,0.788561948,1,010000001207914411F,C,2,01/06/2011,20111,2011,3,651,93,21,2,2,2
703862,27/03/2012,334,5,05/11/2015,F,1.047945316,1,010000001189620311F,C,2,17/06/2010,20101,2010,3,649,93,21,2,2,2
704289,07/03/2013,286,4,02/11/2015,H,1.180561748,1,010000001207666411F,C,2,22/05/2011,20111,2011,3,655,94,21,2,2,2
704345,07/03/2013,1206,20,17/12/2015,D,1.041641691,1,010000001208860411F,S,2,20/06/2011,20111,2011,3,626,89,21,2,2,2
103359,28/03/2011,333,5,05/11/2015,E,0.949652666,1,010000001169705311F,C,NULL,27/05/2009,20091,2009,3,670,96,22,2,2,2
103394,28/03/2011,712,11,12/12/2015,G,0.835970879,1,010000001169749511F,C,NULL,27/05/2009,20091,2009,3,670,96,22,2,2,2
103408,28/03/2011,1032,17,15/12/2015,E,1.165324281,1,010000001169923511F,C,2,06/06/2009,20091,2009,3,660,94,22,2,2,2
103814,22/02/2012,811,13,14/12/2015,F,0.956348936,1,010000001187215711F,S,2,26/04/2010,20101,2010,3,667,95,22,2,2,2
104717,25/03/2014,1241,20,17/12/2015,H,1.291582984,1,010000001226908811F,S,1,11/05/2012,20121,2012,2,683,98,22,2,2,2
203402,28/03/2011,377,5,05/11/2015,B,1.212858589,1,010000001169922911F,S,2,04/06/2009,20091,2009,3,662,95,22,2,2,2
204333,15/04/2013,480,7,05/11/2015,H,1.084156816,1,010000001208230211F,C,1,02/06/2011,20111,2011,3,683,98,22,2,2,2
303837,27/03/2012,828,13,14/12/2015,H,1.072309222,1,010000001188351111F,S,2,20/05/2010,20101,2010,3,677,97,22,2,2,2
303844,27/03/2012,473,7,05/11/2015,A,0.833563444,1,010000001188585311F,C,1,25/05/2010,20101,2010,3,672,96,22,2,2,2
303851,27/03/2012,128,1,22/10/2015,F,1.213054516,1,010000001188713111F,C,NULL,28/05/2010,20101,2010,3,669,96,22,2,2,2
403803,21/02/2012,1110,18,16/12/2015,A,1.048598098,1,010000001186481111F,S,1,07/04/2010,20101,2010,3,685,98,22,2,2,2
503811,29/02/2012,1281,21,17/12/2015,F,0.941056386,1,010000001187215011F,C,NULL,25/04/2010,20101,2010,3,675,96,22,2,2,2
504273,27/02/2013,1330,22,17/12/2015,F,0.884959953,1,010000001206263711F,S,1,22/04/2011,20111,2011,3,677,97,22,2,2,2
603399,28/03/2011,1365,22,17/12/2015,H,0.934852669,1,010000001169750411F,S,1,01/06/2009,20091,2009,3,665,95,22,2,2,2
603406,28/03/2011,774,12,12/12/2015,C,1.025362922,1,010000001169923311F,C,2,05/06/2009,20091,2009,3,661,94,22,2,2,2
603840,23/03/2012,1124,18,16/12/2015,H,1.135214343,1,010000001188487011F,C,NULL,23/05/2010,20101,2010,3,670,96,22,2,2,2
604281,25/02/2013,698,11,12/12/2015,B,1.088824316,1,010000001206938511F,S,1,07/05/2011,20111,2011,3,660,94,22,2,2,2
703386,28/03/2011,1411,23,18/12/2015,E,1.07238764,1,010000001169331111F,S,1,16/05/2009,20091,2009,3,681,97,22,2,2,2
703806,22/02/2012,326,23,18/12/2015,F,0.871928437,1,010000001186482811F,C,2,10/04/2010,20101,2010,3,683,98,22,2,2,2
103772,29/02/2012,1081,17,15/12/2015,F,1.350689276,1,010000001186192411F,C,1,02/04/2010,20101,2010,5,698,100,23,2,2,2
103821,27/03/2012,686,11,12/12/2015,G,1.02114277,1,010000001187608011F,C,1,01/05/2010,20101,2010,3,696,99,23,2,2,2
203290,28/03/2011,548,8,06/11/2015,H,1.123428056,1,010000001167883511F,C,1,14/04/2009,20091,2009,3,713,102,23,2,2,2
203381,29/03/2011,449,7,05/11/2015,A,0.939419061,1,010000001169330611F,C,1,05/05/2009,20091,2009,3,693,99,23,2,2,2
203759,21/02/2012,495,23,18/12/2015,H,0.749232947,1,010000001185731411F,S,2,11/03/2010,20102,2010,3,712,102,23,2,2,2
203801,23/02/2012,957,15,14/12/2015,D,0.970173943,1,010000001186192611F,S,1,05/04/2010,20101,2010,3,689,98,23,2,2,2
204207,27/02/2013,1214,20,17/12/2015,D,0.889307518,1,010000001204499311F,C,1,15/03/2011,20112,2011,3,715,102,23,2,2,2
204221,07/03/2013,1208,20,17/12/2015,F,1.164726745,1,010000001205415811F,S,NULL,31/03/2011,20112,2011,3,707,101,23,2,2,2
204697,25/03/2014,1256,20,17/12/2015,G,0.986726565,1,010000001224987911F,S,2,12/04/2012,20121,2012,3,712,102,23,2,2,2
303767,20/02/2012,627,10,14/12/2015,D,0.858001887,1,010000001185996511F,S,2,29/03/2010,20102,2010,3,693,99,23,2,2,2
303816,27/03/2012,967,15,14/12/2015,F,0.982891329,1,010000001187447311F,C,1,29/04/2010,20101,2010,3,698,100,23,2,2,2
304257,07/03/2013,472,25,17/02/2016,C,1.281518021,1,010000001206182011F,S,1,12/04/2011,20111,2011,3,695,99,23,2,2,2
304271,13/03/2013,365,5,05/11/2015,F,1.11309498,1,010000001206263011F,S,1,20/04/2011,20111,2011,3,693,99,23,2,2,2
304278,15/04/2013,579,9,06/11/2015,D,0.872027131,1,010000001206937711F,C,2,30/04/2011,20111,2011,3,716,102,23,2,2,2
304285,15/04/2013,1329,22,17/12/2015,E,1.011315873,1,010000001207219811F,S,2,11/05/2011,20111,2011,3,705,101,23,2,2,2
403383,28/03/2011,582,9,06/11/2015,G,0.750427595,1,DUMMYHUK3237F,S,NULL,10/05/2009,20091,2009,3,687,98,23,2,2,2
503769,14/03/2012,152,2,02/11/2015,E,1.29138939,1,010000001185996611F,C,NULL,31/03/2010,20102,2010,3,714,102,23,2,2,2
603826,27/03/2012,1235,20,17/12/2015,B,1.083638579,1,010000001187907111F,C,1,10/05/2010,20101,2010,3,687,98,23,2,2,2
604225,07/03/2013,78,1,22/10/2015,E,0.825074236,1,010000001205415911F,C,1,06/04/2011,20111,2011,3,701,100,23,2,2,2
604267,07/03/2013,624,10,14/12/2015,A,1.023589562,1,010000001206185111F,S,1,18/04/2011,20111,2011,3,689,98,23,2,2,2
703813,27/03/2012,237,3,02/11/2015,G,1.082071055,1,010000001187215511F,C,NULL,25/04/2010,20101,2010,3,702,100,23,2,2,2
103275,25/03/2011,336,5,05/11/2015,H,1.303694052,1,010000001166574111F,S,2,21/03/2009,20092,2009,3,734,105,24,2,3,2
103751,27/02/2012,1283,21,17/12/2015,H,0.847099593,1,010000001184422211F,C,NULL,27/02/2010,20102,2010,3,730,104,24,2,3,2
104220,03/04/2013,1368,22,17/12/2015,C,1.199032812,1,010000001205415711F,C,2,31/03/2011,20112,2011,3,734,105,24,2,3,2
104262,03/04/2013,1017,16,15/12/2015,H,0.817738745,1,010000001206183611F,C,2,15/04/2011,20111,2011,3,719,103,24,2,3,2
203087,26/10/2010,329,5,05/11/2015,A,1.142219044,2,010000001159337611F,C,2,29/10/2008,20082,2008,3,727,104,24,2,3,2
203283,24/03/2011,813,13,14/12/2015,H,0.989669397,1,010000001167287211F,S,2,05/04/2009,20091,2009,3,718,103,24,2,3,2
203745,21/02/2012,154,2,02/11/2015,G,1.200519933,1,010000001184168711F,C,2,21/02/2010,20102,2010,3,730,104,24,2,3,2
204193,21/02/2013,748,12,12/12/2015,A,0.853936698,1,010000001203315811F,S,2,17/02/2011,20112,2011,3,735,105,24,2,3,2
204263,15/04/2013,961,15,14/12/2015,H,0.807567182,1,010000001206184111F,S,1,16/04/2011,20111,2011,3,730,104,24,2,3,2
303277,30/03/2011,1044,17,15/12/2015,H,1.066644395,1,DUMMYHUK3215F,C,NULL,26/03/2009,20092,2009,3,734,105,24,2,3,2
304264,03/04/2013,779,12,12/12/2015,H,1.124937648,1,010000001206184411F,S,2,16/04/2011,20111,2011,3,718,103,24,2,3,2
304901,14/08/2014,1321,22,17/12/2015,E,0.702173009,1,DUMMYHUK3890F,C,NULL,13/08/2012,20121,2012,4,731,104,24,2,3,2
403740,22/02/2012,354,5,05/11/2015,B,0.882598728,1,010000001183824311F,C,2,13/02/2010,20102,2010,3,739,106,24,2,3,2
404188,27/02/2013,807,13,14/12/2015,B,0.86232701,1,010000001203110411F,C,1,14/02/2011,20112,2011,3,744,106,24,2,3,2
503258,28/02/2011,1050,17,15/12/2015,F,1.249172253,1,010000001165231611F,C,NULL,22/02/2009,20092,2009,3,736,105,24,2,3,2
503741,16/02/2012,1270,21,17/12/2015,D,0.751747161,1,010000001183964111F,S,1,16/02/2010,20102,2010,3,730,104,24,2,3,2
504196,07/03/2013,1264,21,17/12/2015,F,0.975191904,1,010000001203504711F,C,1,21/02/2011,20112,2011,3,745,106,24,2,3,2
504217,13/03/2013,878,14,11/12/2015,G,1.319378542,1,010000001205004211F,S,2,25/03/2011,20112,2011,3,719,103,24,2,3,2
604190,21/02/2013,87,1,22/10/2015,F,1.006029026,1,010000001203110511F,C,2,16/02/2011,20112,2011,3,736,105,24,2,3,2
604197,22/02/2013,722,11,12/12/2015,H,1.088248054,1,010000001203504811F,C,2,22/02/2011,20112,2011,3,731,104,24,2,3,2
604211,07/03/2013,1102,18,16/12/2015,A,1.211626125,1,010000001204630911F,C,1,16/03/2011,20112,2011,3,722,103,24,2,3,2
703274,28/03/2011,394,6,05/11/2015,B,1.040282933,1,010000001166573911F,S,2,19/03/2009,20092,2009,3,739,106,24,2,3,2
703281,28/03/2011,1074,17,15/12/2015,G,1.130042612,1,010000001167287111F,C,2,03/04/2009,20091,2009,3,724,103,24,2,3,2
704205,13/03/2013,1018,16,15/12/2015,A,1.189358608,1,010000001204498911F,S,1,13/03/2011,20112,2011,3,731,104,24,2,3,2
704268,15/04/2013,1396,23,18/12/2015,F,0.894967824,1,010000001206185211F,C,2,19/04/2011,20111,2011,3,727,104,24,2,3,2
103240,09/03/2011,226,3,02/11/2015,E,0.983369232,1,010000001164774111F,C,1,12/02/2009,20092,2009,3,755,108,25,2,3,2
103681,27/02/2012,526,8,06/11/2015,E,1.087751687,1,010000001182392911F,C,NULL,12/01/2010,20102,2010,3,776,111,25,2,3,2
103744,27/03/2012,676,10,14/12/2015,F,1.388166074,1,010000001184168611F,S,1,20/02/2010,20102,2010,3,766,109,25,2,3,2
104192,07/03/2013,300,4,02/11/2015,G,0.944217653,1,010000001203315611F,C,1,17/02/2011,20112,2011,3,749,107,25,2,3,2
104206,16/04/2013,276,4,02/11/2015,F,0.942686016,1,010000001204499111F,S,2,14/03/2011,20112,2011,3,764,109,25,2,3,2
104213,15/04/2013,772,12,12/12/2015,A,0.983259398,1,010000001204632911F,S,2,17/03/2011,20112,2011,3,760,109,25,2,3,2
203234,09/03/2011,654,10,14/12/2015,H,0.853304409,1,010000001164773611F,S,1,08/02/2009,20092,2009,3,759,108,25,2,3,2
203241,25/03/2011,1353,22,17/12/2015,D,1.017856739,1,010000001164862811F,S,2,12/02/2009,20092,2009,3,771,110,25,2,3,2
203605,17/12/2011,902,14,11/12/2015,H,0.958298462,1,DUMMYHUK3322F,C,NULL,04/11/2009,20092,2009,3,773,110,25,2,3,2
204858,14/08/2014,1118,18,16/12/2015,B,1.118727194,1,DUMMYHUK3874F,S,NULL,26/07/2012,20121,2012,3,749,107,25,2,3,2
303669,16/02/2012,1285,21,17/12/2015,B,1.304300883,1,010000001181914811F,S,1,03/01/2010,20102,2010,3,774,111,25,2,3,2
303732,27/02/2012,838,13,14/12/2015,B,1.199129078,1,010000001183604811F,C,NULL,06/02/2010,20102,2010,3,751,107,25,2,3,2
303746,27/03/2012,1161,19,16/12/2015,C,1.15214362,1,010000001184168911F,S,1,22/02/2010,20102,2010,3,764,109,25,2,3,2
304208,03/04/2013,240,3,02/11/2015,B,1.105487401,1,010000001204499411F,S,2,15/03/2011,20112,2011,3,750,107,25,2,3,2
403061,26/10/2010,494,7,05/11/2015,F,0.978899435,1,010000001155984711F,S,1,12/09/2008,20081,2008,3,774,111,25,2,3,2
403264,06/04/2011,646,10,14/12/2015,G,1.00426397,1,010000001166025511F,C,NULL,03/03/2009,20092,2009,3,764,109,25,2,3,2
403733,14/03/2012,1022,16,15/12/2015,E,1.21543827,1,010000001183604911F,C,NULL,07/02/2010,20102,2010,3,766,109,25,2,3,2
404216,15/04/2013,1288,21,17/12/2015,F,1.054759132,1,010000001205004011F,S,2,24/03/2011,20112,2011,3,753,108,25,2,3,2
503244,24/03/2011,623,9,06/11/2015,A,1.103880394,1,010000001164863311F,C,2,15/02/2009,20092,2009,3,767,110,25,2,3,2
503678,17/02/2012,620,9,06/11/2015,F,1.194273362,1,010000001182087111F,C,1,10/01/2010,20102,2010,3,768,110,25,2,3,2
503699,20/02/2012,1286,21,17/12/2015,C,1.112171901,1,010000001182938911F,S,2,26/01/2010,20102,2010,3,755,108,25,2,3,2
504133,21/02/2013,1336,22,17/12/2015,D,0.790950108,1,010000001201349711F,C,2,08/01/2011,20112,2011,3,775,111,25,2,3,2
603252,24/03/2011,909,14,11/12/2015,F,1.005546353,1,010000001165096711F,S,2,18/02/2009,20092,2009,3,764,109,25,2,3,2
603623,17/12/2011,114,1,22/10/2015,H,1.220997146,1,DUMMYHUK3336F,C,NULL,29/11/2009,20092,2009,3,748,107,25,2,3,2
603686,17/02/2012,245,3,02/11/2015,H,0.949052848,1,010000001182393811F,S,1,13/01/2010,20102,2010,3,765,109,25,2,3,2
703400,05/07/2011,1025,16,15/12/2015,H,1.324323874,1,010000001169750811F,S,2,02/06/2009,20091,2009,3,763,109,25,2,3,2
703687,20/02/2012,303,4,02/11/2015,B,1.037555006,1,010000001182394311F,C,2,13/01/2010,20102,2010,3,768,110,25,2,3,2
704212,15/04/2013,1209,20,17/12/2015,G,1.47882729,1,010000001204631111F,C,1,17/03/2011,20112,2011,3,760,109,25,2,3,2
